hole_id;samp_id;depth_from;depth_to;;gravel;z_1000;z_125;z_180;z_250;z_355;z_500;z_0;z_63;z_710;z_90;afa;ags;al_wa;ca_wa;fe_wa;k_wa;mg_wa;na_wa;si_wa;ti_wa;clay;samp_id_clay;spec_surf;FinMod;code_geol
BRG_96_BE05;;17;19;0;;;;;13.7;3.9;0.1;;;;;91;173;;;;;;;;;;;;;tz
BRG_96_BE05;;19;20;0;;;;;17.1;4.3;0.2;;;;;84;190;;;;;;;;;;;;;tz
BRG_96_BE05;;20;23;0;;;;;28.3;7.5;0.6;;;;;65;236;;;;;;;;;;;;;tz
BRG_96_BE05;;23;24;0;;;;;26.2;2.8;0.1;;;;;62;232;;;;;;;;;;;;;tz
BRG_96_BE05;;24;26;0;;;;;22.5;3.5;0.2;;;;;63;228;;;;;;;;;;;;;tz
BRG_96_BE05;;26;27;0;;;;;11.7;0.9;0;;;;;65;213;;;;;;;;;;;;;tz
BRG_96_BE05;;27;28.86;0;;;;;13.4;0.7;0;;;;;64;216;;;;;;;;;;;;;tz
BRG_96_BE05;;28.86;29;0;;;;;13.4;0.7;0;;;;;64;216;;;;;;;;;;;;;bc
BRG_96_BE05;;29;32;0;;;;;15.6;0.9;0;;;;;63;219;;;;;;;;;;;;;bc
BRG_96_BE05;;32;32.86;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_96_BE05;;32.86;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_96_BE05;;33;35;0;;;;;18.3;0.4;0;;;;;62;223;;;;;;;;;;;;;iz
BRG_96_BE05;;35;38;0;;;;;17.8;0.2;0;;;;;62;223;;;;;;;;;;;;;iz
BRG_96_BE05;;38;40;0;;;;;23.4;0.3;0;;;;;60;229;;;;;;;;;;;;;iz
BRG_96_BE05;;40;43;0;;;;;24;0.4;0;;;;;59;232;;;;;;;;;;;;;iz
BRG_96_BE05;;43;44.86;0;;;;;31.6;0.6;0;;;;;58;239;;;;;;;;;;;;;iz
BRG_96_BE05;;44.86;45;0;;;;;31.6;0.6;0;;;;;58;239;;;;;;;;;;;;;gz
BRG_96_BE05;;45;47;0;;;;;38.1;1.2;0;;;;;56;247;;;;;;;;;;;;;gz
BRG_97_01;;0;4.81;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_97_01;;4.81;19.95;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_01;;19.95;20.81;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_01;;20.81;31.81;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_01;;31.81;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_97_02;;0;1.04;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_97_02;;1.04;17.02;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_02;;17.02;17.04;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_02;;17.04;28.87;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_02;;28.87;29;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_97_03;;0;2.95;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_97_03;;2.95;13.16;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_03;;13.16;13.62;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_03;;13.62;28.96;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_03;;28.96;29;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_97_04;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_97_04;;3;16.29;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_04;;16.29;17.05;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_04;;17.05;29;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_05;;0;6.72;;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_97_05;;6.72;6.99;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_97_05;;6.99;24.17;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_97_05;;24.17;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
ECO_09_01;;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
ECO_09_01;PR-011182-021;15;15.69;0;;2.1;24.7;34.4;27.6;4;0.5;0.4;1.6;0.1;4.4;64;247;;;;;;;;;;;;;ovb
ECO_09_01;PR-011182-021;15.69;16;0;;2.1;24.7;34.4;27.6;4;0.5;0.4;1.6;0.1;4.4;64;247;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-022;16;17;0;;2.2;17.7;48.1;20.7;2.6;0.3;0.5;1;0.2;6.7;65;242;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-023;17;18;0;;1.3;29.6;38.8;18.1;1.4;0.2;0.5;0.9;0.2;8.9;69;218;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-024;18;19;0;;0.1;31;45.3;16;0.7;0.1;0.6;0.7;0;5.5;69;205;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-025;19;20;0;;0;13.8;74.6;8;0.3;0;0.5;0.4;0;2.4;65;210;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-026;20;21;0;;0;28.9;61.2;8;0.3;0.1;0.2;0.2;0.1;0.9;66;204;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-027;21;22;0;;0;24.2;47.6;25.7;1;0.1;0.6;0.2;0;0.6;63;223;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-028;22;23;0;;0;17.3;49.3;30.5;1.4;0;0.5;0.2;0;0.8;60;232;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-029;23;23.69;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
ECO_09_01;PR-011182-029;23.69;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_01;PR-011182-030;24;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_01;PR-011182-031;25;26;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_01;PR-011182-032;26;27;0;;0.3;14.6;73.9;6.9;0.6;0.5;1.2;0.7;0.3;1.1;65;216;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-033;27;28;0;;0.2;45.6;47.2;4.6;0.2;0.2;0.7;0.3;0.1;0.9;71;192;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-034;28;29;0;;0;46.5;47.4;4.8;0.1;0;0.1;0.1;0;0.8;70;189;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-035;29;30;0;;0.1;18.6;76.1;3.6;0.1;0;0.4;0.2;0;0.8;65;206;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-036;30;31;0;;0;41.3;53.5;3.8;0;0;0.4;0.1;0;0.9;70;191;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-037;31;32;0;;0;14.4;78.4;5.7;0;0;0.6;0.2;0;0.6;64;209;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-038;32;33;0;;0;40.2;53.4;5.3;0;0;0.3;0.2;0;0.6;69;193;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-039;33;34;0;;0;6.8;77.2;15.6;0.1;0;0;0;0;0.2;59;224;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-040;34;35;0;;0;6.7;77.4;14.8;0.1;0;0.4;0.1;0;0.4;60;222;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-090;35;35.97;0;;0;17;62.2;19;0.6;0;0.4;0.2;0;0.4;62;220;;;;;;;;;;;;;iz
ECO_09_01;PR-011182-090;35.97;36;0;;0;17;62.2;19;0.6;0;0.4;0.2;0;0.4;62;220;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-091;36;37;0;;0;13.4;61.4;22.7;1.1;0.1;0.4;0.2;0;0.5;60;227;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-092;37;38;0;;0.1;12.2;61.2;23.8;1.1;0.1;0.4;0.3;0;0.6;60;230;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-093;38;39;0;;0.1;3.7;60.2;32.6;1.3;0.1;0.7;0.5;0;0.8;58;243;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-094;39;40;0;;0.2;10;49.2;38;1.1;0.1;0.4;0.4;0;0.6;58;245;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-095;40;41;0;;0;16.1;46.7;33.3;1.6;0;0.2;0.2;0;1.7;59;235;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-096;41;42;0;;0;30.8;49.2;14.8;0.5;0;0.3;0.3;0;4.1;67;204;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-097;42;43;0;;0;61.7;25.8;7.1;0.2;0;0.2;0.3;0;4.5;75;177;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-098;43;44;0;;0;56.9;32.9;4.6;0.2;0;0.2;0.3;0;4.9;75;178;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-099;44;45;0;;0.1;63.7;26.1;5;0.3;0;0.2;0.3;0;4.3;76;176;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-100;45;46;0;;0;54.2;34.9;5.1;0.7;0.1;0.2;0.2;0;4.5;74;182;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-101;46;47;0;;0;56;23.5;7.9;4.9;2.2;0.2;0.3;0;4.9;72;200;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-102;47;48;0;;0;32.7;43.9;5.5;7.2;3.3;0.4;0.4;0;6.4;68;219;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-103;48;49;0;;0.1;46.7;21;3.7;14;3;0.7;0.6;0.1;10;72;219;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-104;49;50;0;;0.1;54.9;19.3;3.4;6.3;2.2;0.6;0.9;0;12.3;78;191;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-105;50;51;0;;0.1;31.8;46.1;3;4.7;1.6;0.6;0.9;0;11.1;73;200;;;;;;;;;;;;;gz
ECO_09_01;PR-011182-106;51;52;0;;0;50.1;24.8;1.6;2;0.4;0.6;0.9;0.1;19.5;83;168;;;;;;;;;;;;;gz
ECO_09_02;;0;14.09;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
ECO_09_02;;14.09;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-020;15;16;0;;0.1;13.6;66;14.1;0.6;0.1;0.7;0.7;0.1;3.9;65;215;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-021;16;17;0;;0;7.5;75.6;14.9;0.6;0;0.2;0.2;0;0.9;60;223;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-022;17;18;0;;0;6.3;78.4;13.7;0.6;0;0.2;0.2;0;0.6;60;223;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-023;18;19;0;;0;6;80.6;11.8;0.6;0;0.2;0.2;0;0.5;60;221;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-024;19;20;0;;0;19.6;56.4;22.2;0.6;0;0.5;0.2;0;0.5;62;222;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-025;20;21;0;;0.5;7.4;65.1;22.6;1.3;0.5;0.6;0.4;0.5;1.1;60;240;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-026;21;21.57;0;;7.6;17.5;46.6;21.7;1.6;1.1;0.8;0.6;1.4;1.1;58;311;;;;;;;;;;;;;tz
ECO_09_02;PR-011142-026;21.57;22;0;;7.6;17.5;46.6;21.7;1.6;1.1;0.8;0.6;1.4;1.1;58;311;;;;;;;;;;;;;bc
ECO_09_02;PR-011142-027;22;23;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_02;PR-011142-028;23;23.09;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_02;PR-011142-028;23.09;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-029;24;25;0;;1.1;2;62.9;30.3;0.5;0.4;0.9;0.8;0.3;0.8;58;252;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-030;25;26;0;;1.4;20.1;54.4;19.8;0.4;0.3;0.9;0.9;0.4;1.3;64;234;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-031;26;27;0;;1.1;51.4;38.3;5.2;0.4;0.5;0.5;0.5;0.4;1.7;72;200;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-032;27;28;0;;0.2;23.1;69.7;3.9;0.2;0.2;0.7;0.4;0.1;1.6;67;204;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-033;28;29;0;;0.3;21.2;72.8;3;0.2;0.1;0.2;0.2;0.1;1.9;65;206;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-034;29;30;0;;0.4;45.1;49.2;2.7;0.1;0.1;0.1;0.2;0.1;1.8;70;192;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-035;30;31;0;;0.1;59;36.6;2.2;0.1;0.1;0.2;0.1;0;1.5;73;179;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-036;31;32;0;;0.1;20.2;74.7;3;0.1;0.1;0.2;0.2;0;1.3;65;204;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-037;32;33;0;;0;47.6;47.6;2.7;0.1;0;0.2;0.2;0;1.5;71;185;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-038;33;34;0;;0.1;48.3;44.3;5.8;0.1;0.1;0.2;0.1;0;1;70;190;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-059;34;34.07;0;;0.1;10.7;75.5;12.7;0.2;0.1;0.1;0.1;0;0.5;61;220;;;;;;;;;;;;;iz
ECO_09_02;PR-011142-059;34.07;35;0;;0.1;10.7;75.5;12.7;0.2;0.1;0.1;0.1;0;0.5;61;220;;;;;;;;;;;;;gz
ECO_09_03;;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
ECO_09_03;PR-011151-021;15;15.01;0;;5.7;7.2;15.6;24.2;11.2;7.1;16.4;5.6;2.1;5;93;310;;;;;;;;;;;;;ovb
ECO_09_03;PR-011151-021;15.01;16;0;;5.7;7.2;15.6;24.2;11.2;7.1;16.4;5.6;2.1;5;93;310;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-022;16;17;0;;2.8;4;30.1;33.5;13.4;6.7;3.1;2;1.3;2.9;58;320;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-023;17;18;0;;4.2;5.7;19.8;33.4;18.8;9.6;1.6;1.3;3.3;2.3;51;373;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-024;18;19;0;;22.3;5.8;15.1;24.3;13.6;10.3;1.5;1.1;4.2;1.8;43;542;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-025;19;20;0;;0.4;12.2;61;18.1;2;0.6;0.8;0.7;0.1;4;64;227;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-026;20;21;0;;0.1;26.6;61.4;8.3;0.5;0.1;0.4;0.3;0.1;2.2;67;205;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-027;21;22;0;;0;48;46.6;3.7;0.1;0;0.2;0.2;0;1;71;186;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-028;22;23;0;;0;14.7;81;3.1;0.1;0;0.2;0.2;0;0.7;64;207;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-029;23;24;0;;0.1;25.5;56.4;15.7;0.6;0;0.8;0.2;0;0.7;65;213;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-030;24;24.01;0;;0.5;18.2;44;32.9;2.3;0.2;0.7;0.2;0.1;0.8;60;241;;;;;;;;;;;;;tz
ECO_09_03;PR-011151-030;24.01;25;0;;0.5;18.2;44;32.9;2.3;0.2;0.7;0.2;0.1;0.8;60;241;;;;;;;;;;;;;bc
ECO_09_03;PR-011151-031;25;25.01;0;;0.2;8.2;58.3;30.9;0.9;0.1;0.4;0.2;0.3;0.5;58;242;;;;;;;;;;;;;bc
ECO_09_03;PR-011151-031;25.01;26;0;;0.2;8.2;58.3;30.9;0.9;0.1;0.4;0.2;0.3;0.5;58;242;;;;;;;;;;;;;iz
ECO_09_03;PR-011151-032;26;27;0;;0.1;3.5;52.7;42.7;0.3;0.1;0.2;0.1;0.1;0.1;55;252;;;;;;;;;;;;;iz
ECO_09_03;PR-011151-033;27;28;0;;0;0.4;60.8;38.2;0.3;0;0.1;0;0;0.1;54;248;;;;;;;;;;;;;iz
ECO_09_03;PR-011151-034;28;29;0;;0.3;21.9;55.3;19.5;0.4;0.2;0.5;0.5;0.3;1;63;222;;;;;;;;;;;;;iz
ECO_09_03;PR-011151-035;29;30;0;;1.2;25;52.8;18.7;0.3;0.4;0.3;0.2;0.4;0.5;62;231;;;;;;;;;;;;;iz
ECO_09_03;PR-011151-036;30;31;0;;0.3;14.4;71.7;12;0.2;0.2;0.3;0.2;0.1;0.7;62;220;;;;;;;;;;;;;iz
ECO_09_03;PR-011151-037;31;32;0;;0;30.6;58.7;9.3;0;0;0.2;0.1;0;0.9;66;202;;;;;;;;;;;;;iz
ECO_09_03;PR-011151-038;32;33;0;;0;38.6;55.1;5.2;0;0;0.2;0.1;0;0.7;68;194;;;;;;;;;;;;;iz
ECO_09_03;PR-011151-039;33;34;0;;0;15.6;78;5.2;0;0;0.3;0.2;0;0.7;64;208;;;;;;;;;;;;;iz
ECO_09_03;PR-011151-040;34;35;0;;0;37.8;51.9;9;0;0;0.2;0.2;0;0.8;68;198;;;;;;;;;;;;;iz
ECO_09_04;;0;14.1;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
ECO_09_04;;14.1;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
ECO_09_04;PR-011154-021;15;16;0;;0.1;28.2;40;20.5;2;0;0.3;0.7;0;8.1;68;210;;;;;;;;;;;;;tz
ECO_09_04;PR-011154-022;16;17;0;;0.2;26.8;44;21.8;1.1;0.1;0.8;0.6;0;4.7;67;215;;;;;;;;;;;;;tz
ECO_09_04;PR-011154-023;17;18;0;;0.1;5.5;70.5;21.3;1;0;0.4;0.2;0;1;59;231;;;;;;;;;;;;;tz
ECO_09_04;PR-011154-024;18;19;0;;0.1;17.8;62.1;17.7;1.5;0.1;0.1;0.1;0;0.5;61;223;;;;;;;;;;;;;tz
ECO_09_04;PR-011154-025;19;20;0;;0;31.7;56.8;10.4;0.3;0;0.1;0.1;0;0.5;66;204;;;;;;;;;;;;;tz
ECO_09_04;PR-011154-026;20;21;0;;0;5.8;70.2;21.3;0.9;0.1;0.7;0.3;0;0.5;60;230;;;;;;;;;;;;;tz
ECO_09_04;PR-011154-027;21;22;0;;0.3;15.6;55;26.1;1.4;0;0.5;0.2;0.1;0.6;60;232;;;;;;;;;;;;;tz
ECO_09_04;PR-011154-028;22;22.1;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
ECO_09_04;PR-011154-028;22.1;23;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_04;PR-011154-029;23;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_04;PR-011154-030;24;24.59;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
ECO_09_04;PR-011154-030;24.59;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
ECO_09_04;PR-011154-031;25;26;0;;0.4;36.3;50.8;7.2;0.4;0.3;1.8;1.2;0.2;1.4;72;199;;;;;;;;;;;;;iz
ECO_09_04;PR-011154-032;26;27;0;;1;10.5;79.3;5.2;0.4;0.6;0.9;0.7;0.4;0.9;64;225;;;;;;;;;;;;;iz
ECO_09_04;PR-011154-033;27;28;0;;0.3;40.5;52.1;4.6;0.1;0.1;0.8;0.4;0.1;0.9;70;195;;;;;;;;;;;;;iz
ECO_09_04;PR-011154-034;28;29;0;;0.2;10.3;81;6.4;0.2;0.1;0.7;0.3;0.1;0.7;63;215;;;;;;;;;;;;;iz
ECO_09_04;PR-011154-035;29;30;0;;0.2;19.4;65.5;13.3;0.1;0.1;0.5;0.1;0.1;0.5;63;216;;;;;;;;;;;;;iz
ECO_09_04;PR-011154-036;30;31;0;;0;29;55.5;14;0.2;0;0.6;0.2;0;0.4;66;208;;;;;;;;;;;;;iz
ECO_09_04;PR-011154-037;31;32;0;;0.2;10.2;77.3;10.6;0.1;0.1;0.7;0.2;0.1;0.5;62;219;;;;;;;;;;;;;iz
ECO_09_04;PR-011154-038;32;32.1;0;;0;32.2;54.7;11.2;0;0;1;0.3;0;0.5;68;202;;;;;;;;;;;;;iz
ECO_09_04;PR-011154-038;32.1;33;0;;0;32.2;54.7;11.2;0;0;1;0.3;0;0.5;68;202;;;;;;;;;;;;;gz
ECO_09_04;PR-011154-039;33;34;0;;0;17.1;62.6;19.1;0.1;0;0.5;0.1;0;0.4;62;220;;;;;;;;;;;;;gz
ECO_09_04;PR-011154-040;34;35;0;;0;4.7;72.1;21.6;0.4;0;0.6;0.2;0;0.4;59;230;;;;;;;;;;;;;gz
ECO_09_05;;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
ECO_09_05;PR-011185-021;15;15.33;0;;0.1;20.8;58;19.1;1;0.1;0.4;0.2;0;0.3;62;221;;;;;;;;;;;;;ovb
ECO_09_05;PR-011185-021;15.33;16;0;;0.1;20.8;58;19.1;1;0.1;0.4;0.2;0;0.3;62;221;;;;;;;;;;;;;tz
ECO_09_05;PR-011185-022;16;17;0;;0.1;3.4;66.3;27.2;1.3;0.1;0.7;0.3;0.1;0.5;58;239;;;;;;;;;;;;;tz
ECO_09_05;PR-011185-023;17;18;0;;0;5;76.8;16.6;0.8;0;0.2;0.2;0;0.3;59;227;;;;;;;;;;;;;tz
ECO_09_05;PR-011185-024;18;18.59;0;;0;6.2;82.9;10.1;0.2;0;0.1;0.1;0;0.2;60;219;;;;;;;;;;;;;tz
ECO_09_05;PR-011185-024;18.59;19;0;;0;6.2;82.9;10.1;0.2;0;0.1;0.1;0;0.2;60;219;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-025;19;20;0;;0;4.8;86.3;8.3;0.1;0;0.1;0.1;0;0.2;60;219;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-026;20;21;0;;0;26.3;63.2;10.1;0.3;0;0;0;0;0;64;208;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-027;21;22;0;;0;19.6;73.5;6.5;0.1;0;0.1;0.1;0;0.1;63;208;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-028;22;23;0;;0;21.2;71.6;6.8;0.1;0;0.1;0;0;0.1;64;207;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-029;23;24;0;;0;18.2;75.9;5.4;0.1;0;0.1;0.1;0;0.2;63;208;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-030;24;25;0;;0;19.6;71.5;8.6;0.1;0;0.1;0.1;0;0.1;63;210;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-031;25;26;0;;0;15.5;73.9;10.1;0.2;0;0;0;0;0.1;62;214;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-032;26;27;0;;0;12.4;73.1;14;0.2;0;0;0;0;0.1;60;219;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-033;27;28;0;;0;8.6;69.8;20.9;0.6;0;0;0;0;0.1;59;229;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-034;28;29;0;;0;9.4;69.5;20.2;0.7;0;0;0;0;0.1;59;228;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-035;29;30;0;;0;7.7;69;22.1;0.9;0;0;0;0;0.1;58;231;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-036;30;31;0;;0;1.8;66.9;29.7;1.1;0.1;0;0.1;0.1;0.2;56;243;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-037;31;32;0;;0;1.9;71.7;25.6;0.4;0;0;0;0;0.2;56;236;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-038;32;33;0;;0;7.6;69.2;22.9;0.2;0;0;0;0;0.1;58;231;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-039;33;34;0;;0;7.1;67.7;24.7;0.2;0;0;0;0;0.1;58;232;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-040;34;35;0;;0;3.5;59.4;36.5;0.4;0;0;0;0;0;55;245;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-089;35;36;0;;0;2.9;53.6;43;0.4;0;0;0;0;0;54;251;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-090;36;37;0;;0.1;0.6;46.7;51.1;1.2;0;0.1;0.1;0;0.1;52;262;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-091;37;38;0;;0;5.7;45.4;47.4;1.2;0;0;0.1;0;0.1;54;255;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-092;38;38.59;0;;0;24.2;51.1;23.2;0.6;0;0.1;0.1;0;0.6;62;220;;;;;;;;;;;;;iz
ECO_09_05;PR-011185-092;38.59;39;0;;0;24.2;51.1;23.2;0.6;0;0.1;0.1;0;0.6;62;220;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-093;39;40;0;;0;25;52.9;20.7;0.5;0;0.2;0.1;0;0.6;63;217;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-094;40;41;0;;0.1;10.6;69.7;18.3;0.3;0;0.2;0.2;0;0.6;60;225;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-095;41;42;0;;0;32.3;45.9;19.9;0.5;0;0.2;0.3;0;0.8;65;211;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-096;42;43;0;;0;8.5;66.1;23.3;0.5;0;0.3;0.3;0.1;0.7;59;230;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-097;43;44;0;;0.4;30.4;42.1;21.1;1.6;0.4;1.8;0.6;0.1;1.4;68;218;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-098;44;45;0;;1.5;23.3;39.1;30.1;3.2;0.4;0.9;0.4;0.1;0.9;61;247;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-099;45;46;0;;0.1;26.3;44.9;21.9;3.2;0.1;0.5;0.3;0;2.6;64;222;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-100;46;47;0;;0.1;22.1;53.8;17;2.2;0.2;0.4;0.4;0.1;3.8;65;218;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-101;47;48;0;;0.1;55.7;26.4;10.3;1;0;0.3;0.3;0;5.9;74;185;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-102;48;49;0;;0;45;37.2;11.4;1.4;0;0.3;0.3;0;4.4;71;194;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-103;49;50;0;;0.1;24.1;47.4;16.4;6.1;0.9;0.3;0.4;0;4.3;64;226;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-104;50;51;0;;0;46.5;21.9;15.2;7.7;2.1;0.2;0.3;0;5.8;69;216;;;;;;;;;;;;;gz
ECO_09_05;PR-011185-105;51;52;0;;0;43;25.5;13.2;9;2.1;0.2;0.2;0;6.6;68;219;;;;;;;;;;;;;gz
